bd142fabb9e0c5b3e2bac955dacdce23,query,"search(
	bm25_match(_asin.title==_title,'hdmi cable',80),
	_asin.total_reviews == _total_reviews, op_filter(lambda e: e['?total_reviews'] >= 1),
	_asin.brand == 'unknown',
	_asin.stars == _stars, op_filter(lambda e: e['?stars'] >= 5),
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how is the quality of the image?"",5),
        neural_extract(_answers, _review.text == _review_text,""how is the quality of the image?"",2)
)
"
B0002L5R78,question,d2b9c27666a7f9ed85c8f2c901345485
d2b9c27666a7f9ed85c8f2c901345485,text,For unknown brand hdmi cable at around 2 dollars what is your experience using these technology products ?
d2b9c27666a7f9ed85c8f2c901345485,query,"search(
	bm25_match(_asin.title==_title,'hdmi cable',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 2) < 10),
	_asin.brand == 'unknown',
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""what  is your experience using these technology products ?"",5),
        neural_extract(_answers, _review.text == _review_text,""what  is your experience using these technology products ?"",2)
)
"
B0002L5R78,question,1ffae161eeebbe5f0b6ac6c7d0bbb1a8
1ffae161eeebbe5f0b6ac6c7d0bbb1a8,text,Is the build quality okay for unknown brand hdmi cable at around 2 dollars?
1ffae161eeebbe5f0b6ac6c7d0bbb1a8,query,"search(
	bm25_match(_asin.title==_title,'hdmi cable',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 2) < 10),
	_asin.brand == 'unknown',
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""is the build quality okay?"",5),
        neural_extract(_answers, _review.text == _review_text,""is the build quality okay?"",2)
)
"
B0002L5R78,question,5373ceb9a406e375467831885d24f1a0
5373ceb9a406e375467831885d24f1a0,text,For unknown brand hdmi cable having minimum 1 reviews does this headphone cord has enought length?
5373ceb9a406e375467831885d24f1a0,query,"search(
	bm25_match(_asin.title==_title,'hdmi cable',80),
	_asin.total_reviews == _total_reviews, op_filter(lambda e: e['?total_reviews'] >= 1),
	_asin.brand == 'unknown',
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""does this headphone cord has enought length?"",5),
        neural_extract(_answers, _review.text == _review_text,""does this headphone cord has enought length?"",2)
)
"
B0002L5R78,question,0c81f9aece49d647c49d82347beb1c32
0c81f9aece49d647c49d82347beb1c32,text,For hdmi cable at around 2 dollars with at least 5 stars having minimum 1 reviews how was the picture?
0c81f9aece49d647c49d82347beb1c32,query,"search(
	bm25_match(_asin.title==_title,'hdmi cable',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 2) < 10),
	_asin.total_reviews == _total_reviews, op_filter(lambda e: e['?total_reviews'] >= 1),
	_asin.stars == _stars, op_filter(lambda e: e['?stars'] >= 5),
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how was the picture?"",5),
        neural_extract(_answers, _review.text == _review_text,""how was the picture?"",2)
)
"
B0002L5R78,question,21a91ed296681dbda1cea0e6694b8491
21a91ed296681dbda1cea0e6694b8491,text,How is the picture quality for unknown brand hdmi cable with at least 5 stars?
21a91ed296681dbda1cea0e6694b8491,query,"search(
	bm25_match(_asin.title==_title,'hdmi cable',80),
	_asin.brand == 'unknown',
	_asin.stars == _stars, op_filter(lambda e: e['?stars'] >= 5),
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how is the picture quality?"",5),
        neural_extract(_answers, _review.text == _review_text,""how is the picture quality?"",2)
)
"
B0002SQ2P2,question,3e75fed236786f94d861761c7a52e81e
3e75fed236786f94d861761c7a52e81e,text,"When the headphone cable are short for jaybird brand black, silver accent speaker weighing maximum 2 pounds having minimum 1K reviews?"
3e75fed236786f94d861761c7a52e81e,query,"search(
	bm25_match(_asin.title==_title,'speaker',80),
	_asin.total_reviews == _total_reviews, op_filter(lambda e: e['?total_reviews'] >= 1000),
	_asin.brand == 'jaybird',
	_asin.color == 'black, silver accent',
	_asin.item_weight == _item_weight, op_filter(lambda e: e['?item_weight'] <= 2),
	_asin.item_weight_units == 'pounds',
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""when the headphone cable are short?"",5),
        neural_extract(_answers, _review.text == _review_text,""when the headphone cable are short?"",2)
)
"
B0002SQ2P2,question,812f025d4951b13dfc1eb699dd52df94
812f025d4951b13dfc1eb699dd52df94,text,How was the sound for speaker model number 970118-0403 weighing maximum 2 pounds with at least 4 stars having minimum 1K reviews?
812f025d4951b13dfc1eb699dd52df94,query,"search(
	bm25_match(_asin.title==_title,'speaker',80),
	_asin.total_reviews == _total_reviews, op_filter(lambda e: e['?total_reviews'] >= 1000),
	_asin.item_model_number == '970118-0403',
	_asin.item_weight == _item_weight, op_filter(lambda e: e['?item_weight'] <= 2),
	_asin.item_weight_units == 'pounds',
	_asin.stars == _stars, op_filter(lambda e: e['?stars'] >= 4),
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how was the sound?"",5),
        neural_extract(_answers, _review.text == _review_text,""how was the sound?"",2)
)
"
B0002SQ2P2,question,812f025d4951b13dfc1eb699dd52df94
812f025d4951b13dfc1eb699dd52df94,text,For speaker at around 110 dollars having minimum 1K reviews how was the sound?
812f025d4951b13dfc1eb699dd52df94,query,"search(
	bm25_match(_asin.title==_title,'speaker',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 110) < 10),
	_asin.total_reviews == _total_reviews, op_filter(lambda e: e['?total_reviews'] >= 1000),
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how was the sound?"",5),
        neural_extract(_answers, _review.text == _review_text,""how was the sound?"",2)
)
"
B0002SQ2P2,question,ef5bd8f792c7b4d2211f1c4ceeb80f6e
ef5bd8f792c7b4d2211f1c4ceeb80f6e,text,How much is the power of the camera for speaker at around 110 dollars that is not discontinued?
ef5bd8f792c7b4d2211f1c4ceeb80f6e,query,"search(
	bm25_match(_asin.title==_title,'speaker',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 110) < 10),
	_asin.is_discontinued_by_manufacturer == 'no',
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how much is the power of the camera?"",5),
        neural_extract(_answers, _review.text == _review_text,""how much is the power of the camera?"",2)
)
"
B0002Y5WXO,question,eb8fc154d3b6eea66f7a8faf03c351bd
eb8fc154d3b6eea66f7a8faf03c351bd,text,For canon brand lens at around 590 dollars weighing maximum 2 pounds having minimum 100 reviews how do you like the auto focus?
eb8fc154d3b6eea66f7a8faf03c351bd,query,"search(
	bm25_match(_asin.title==_title,'lens',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 590) < 10),
	_asin.total_reviews == _total_reviews, op_filter(lambda e: e['?total_reviews'] >= 100),
	_asin.brand == 'canon',
	_asin.item_weight == _item_weight, op_filter(lambda e: e['?item_weight'] <= 2),
	_asin.item_weight_units == 'pounds',
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how do you like the auto focus?"",5),
        neural_extract(_answers, _review.text == _review_text,""how do you like the auto focus?"",2)
)
"
B0002Y5WZM,question,f3888a675258338d93a1c1247ea9776a
f3888a675258338d93a1c1247ea9776a,text,For gadget bag weighing maximum 4 pounds having minimum 1K reviews what do you think about pocket?
f3888a675258338d93a1c1247ea9776a,query,"search(
	bm25_match(_asin.title==_title,'gadget bag',80),
	_asin.total_reviews == _total_reviews, op_filter(lambda e: e['?total_reviews'] >= 1000),
	_asin.item_weight == _item_weight, op_filter(lambda e: e['?item_weight'] <= 4),
	_asin.item_weight_units == 'pounds',
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""what do you think about pocket?"",5),
        neural_extract(_answers, _review.text == _review_text,""what do you think about pocket?"",2)
)
"
B0002Y5WZM,question,c662fda741dc3172c61d8bd459564862
c662fda741dc3172c61d8bd459564862,text,What is the best price of a bag for travelling for canon brand gadget bag model number 7507a004?
c662fda741dc3172c61d8bd459564862,query,"search(
	bm25_match(_asin.title==_title,'gadget bag',80),
	_asin.brand == 'canon',
	_asin.item_model_number == '7507a004',
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""what is the best price of a bag for travelling ?"",5),
        neural_extract(_answers, _review.text == _review_text,""what is the best price of a bag for travelling ?"",2)
)
"
B0002Y5WZM,question,8ecdb481f1eea98cf84fc382bfcf4ed1
8ecdb481f1eea98cf84fc382bfcf4ed1,text,For canon brand gadget bag at around 30 dollars weighing maximum 4 pounds that is not discontinued how is the bag?
8ecdb481f1eea98cf84fc382bfcf4ed1,query,"search(
	bm25_match(_asin.title==_title,'gadget bag',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 30) < 10),
	_asin.is_discontinued_by_manufacturer == 'no',
	_asin.brand == 'canon',
	_asin.item_weight == _item_weight, op_filter(lambda e: e['?item_weight'] <= 4),
	_asin.item_weight_units == 'pounds',
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how is the bag?"",5),
        neural_extract(_answers, _review.text == _review_text,""how is the bag?"",2)
)
"
B000652M6Y,question,b83dc743063b26e6db7a087c56a3cac2
b83dc743063b26e6db7a087c56a3cac2,text,For stylus at around 7 dollars how was your weight loss?
b83dc743063b26e6db7a087c56a3cac2,query,"search(
	bm25_match(_asin.title==_title,'stylus',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 7) < 10),
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how was your weight loss?"",5),
        neural_extract(_answers, _review.text == _review_text,""how was your weight loss?"",2)
)
"
B000652M6Y,question,9227f4aa7f860fe7ed3032232f5735f6
9227f4aa7f860fe7ed3032232f5735f6,text,How can you issue for stylus at around 7 dollars?
9227f4aa7f860fe7ed3032232f5735f6,query,"search(
	bm25_match(_asin.title==_title,'stylus',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 7) < 10),
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how can you issue?"",5),
        neural_extract(_answers, _review.text == _review_text,""how can you issue?"",2)
)
"
B000652M6Y,question,9227f4aa7f860fe7ed3032232f5735f6
9227f4aa7f860fe7ed3032232f5735f6,text,For stylus at around 7 dollars how can you issue?
9227f4aa7f860fe7ed3032232f5735f6,query,"search(
	bm25_match(_asin.title==_title,'stylus',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 7) < 10),
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how can you issue?"",5),
        neural_extract(_answers, _review.text == _review_text,""how can you issue?"",2)
)
"
B0006B486K,question,a78d6f1a33d1556893c1f3136d177d1d
a78d6f1a33d1556893c1f3136d177d1d,text,For koss brand headphones model number ksc75 at around 10 dollars how is the standard?
a78d6f1a33d1556893c1f3136d177d1d,query,"search(
	bm25_match(_asin.title==_title,'headphones',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 10) < 10),
	_asin.brand == 'koss',
	_asin.item_model_number == 'ksc75',
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how is the standard?"",5),
        neural_extract(_answers, _review.text == _review_text,""how is the standard?"",2)
)
"
B0006B486K,question,a78d6f1a33d1556893c1f3136d177d1d
a78d6f1a33d1556893c1f3136d177d1d,text,For headphones model number ksc75 at around 10 dollars weighing maximum 2 ounces how is the standard?
a78d6f1a33d1556893c1f3136d177d1d,query,"search(
	bm25_match(_asin.title==_title,'headphones',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 10) < 10),
	_asin.item_model_number == 'ksc75',
	_asin.item_weight == _item_weight, op_filter(lambda e: e['?item_weight'] <= 2),
	_asin.item_weight_units == 'ounces',
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how is the standard?"",5),
        neural_extract(_answers, _review.text == _review_text,""how is the standard?"",2)
)
"
B0007M3PKS,question,5e4d6673c9cb368beab05df305454a28
5e4d6673c9cb368beab05df305454a28,text,For camcorder with at least 3 stars that is discontinued how is the bar?
5e4d6673c9cb368beab05df305454a28,query,"search(
	bm25_match(_asin.title==_title,'camcorder',80),
	_asin.is_discontinued_by_manufacturer == 'yes',
	_asin.stars == _stars, op_filter(lambda e: e['?stars'] >= 3),
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how is the bar?"",5),
        neural_extract(_answers, _review.text == _review_text,""how is the bar?"",2)
)
"
B0007QKMQY,question,6d91851cd889a52927da8ebd2ba35b85
6d91851cd889a52927da8ebd2ba35b85,text,For canon brand lens model number 0206b003 with batteries weighing maximum 2 pounds how is the camera?
6d91851cd889a52927da8ebd2ba35b85,query,"search(
	bm25_match(_asin.title==_title,'lens',80),
	_asin.brand == 'canon',
	_asin.item_model_number == '0206b003',
	_asin.item_weight == _item_weight, op_filter(lambda e: e['?item_weight'] <= 2),
	_asin.item_weight_units == 'pounds',
	_asin.batteries == _batteries,
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how is the camera?"",5),
        neural_extract(_answers, _review.text == _review_text,""how is the camera?"",2)
)
"
B0007QKMQY,question,313836bd785e3678e449c120649e106c
313836bd785e3678e449c120649e106c,text,For canon brand lens at around 490 dollars having minimum 100 reviews how big is the camera?
313836bd785e3678e449c120649e106c,query,"search(
	bm25_match(_asin.title==_title,'lens',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 490) < 10),
	_asin.total_reviews == _total_reviews, op_filter(lambda e: e['?total_reviews'] >= 100),
	_asin.brand == 'canon',
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how big is the camera?"",5),
        neural_extract(_answers, _review.text == _review_text,""how big is the camera?"",2)
)
"
B0007QKMQY,question,965acffde66e296b14298ab138c4c118
965acffde66e296b14298ab138c4c118,text,How many modes does the car have for lens with batteries weighing maximum 2 pounds having minimum 100 reviews?
965acffde66e296b14298ab138c4c118,query,"search(
	bm25_match(_asin.title==_title,'lens',80),
	_asin.total_reviews == _total_reviews, op_filter(lambda e: e['?total_reviews'] >= 100),
	_asin.item_weight == _item_weight, op_filter(lambda e: e['?item_weight'] <= 2),
	_asin.item_weight_units == 'pounds',
	_asin.batteries == _batteries,
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how many modes does the car have?"",5),
        neural_extract(_answers, _review.text == _review_text,""how many modes does the car have?"",2)
)
"
B0007U00X0,question,a6142e5678faf07364aaf45665da0fa8
a6142e5678faf07364aaf45665da0fa8,text,For sigma brand lens weighing maximum 2 pounds with at least 4 stars how did you like to zoom?
a6142e5678faf07364aaf45665da0fa8,query,"search(
	bm25_match(_asin.title==_title,'lens',80),
	_asin.brand == 'sigma',
	_asin.item_weight == _item_weight, op_filter(lambda e: e['?item_weight'] <= 2),
	_asin.item_weight_units == 'pounds',
	_asin.stars == _stars, op_filter(lambda e: e['?stars'] >= 4),
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how did you like to zoom?"",5),
        neural_extract(_answers, _review.text == _review_text,""how did you like to zoom?"",2)
)
"
B0007U00X0,question,32aeb136a9c19fedd048d98d3c3fc6b0
32aeb136a9c19fedd048d98d3c3fc6b0,text,For lens weighing maximum 2 pounds where is there a good contrast of colors?
32aeb136a9c19fedd048d98d3c3fc6b0,query,"search(
	bm25_match(_asin.title==_title,'lens',80),
	_asin.item_weight == _item_weight, op_filter(lambda e: e['?item_weight'] <= 2),
	_asin.item_weight_units == 'pounds',
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""where is there a good contrast of colors?"",5),
        neural_extract(_answers, _review.text == _review_text,""where is there a good contrast of colors?"",2)
)
"
B0007XJSQC,question,5a4970d90214639dbd79fd695cd588bf
5a4970d90214639dbd79fd695cd588bf,text,For sennheiser consumer audio brand headphones at around 20 dollars weighing maximum 6 ounces what is ear?
5a4970d90214639dbd79fd695cd588bf,query,"search(
	bm25_match(_asin.title==_title,'headphones',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 20) < 10),
	_asin.brand == 'sennheiser consumer audio',
	_asin.item_weight == _item_weight, op_filter(lambda e: e['?item_weight'] <= 6),
	_asin.item_weight_units == 'ounces',
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""what is ear?"",5),
        neural_extract(_answers, _review.text == _review_text,""what is ear?"",2)
)
"
B0007XJSQC,question,d4568970d3aac2d82b442a809c01c5ab
d4568970d3aac2d82b442a809c01c5ab,text,How is the volume for sennheiser consumer audio brand headphones with batteries having minimum 14K reviews that is not discontinued?
d4568970d3aac2d82b442a809c01c5ab,query,"search(
	bm25_match(_asin.title==_title,'headphones',80),
	_asin.total_reviews == _total_reviews, op_filter(lambda e: e['?total_reviews'] >= 14000),
	_asin.is_discontinued_by_manufacturer == 'no',
	_asin.brand == 'sennheiser consumer audio',
	_asin.batteries == _batteries,
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how is the volume?"",5),
        neural_extract(_answers, _review.text == _review_text,""how is the volume?"",2)
)
"
B0007Y794O,question,e4f3e0291fe8a56218e376f07e70c21b
e4f3e0291fe8a56218e376f07e70c21b,text,For lens model number 0345b002 at around 640 dollars weighing maximum 2 pounds with at least 4 stars what is the difference in image?
e4f3e0291fe8a56218e376f07e70c21b,query,"search(
	bm25_match(_asin.title==_title,'lens',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 640) < 10),
	_asin.item_model_number == '0345b002',
	_asin.item_weight == _item_weight, op_filter(lambda e: e['?item_weight'] <= 2),
	_asin.item_weight_units == 'pounds',
	_asin.stars == _stars, op_filter(lambda e: e['?stars'] >= 4),
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""what is the difference in image?"",5),
        neural_extract(_answers, _review.text == _review_text,""what is the difference in image?"",2)
)
"
B00093IIRA,question,e45f978aa9a52cb4123f6071e23febb3
e45f978aa9a52cb4123f6071e23febb3,text,For logitech brand remote control model number 966187-0403 at around 370 dollars weighing maximum 1 ounces what is the quality of support?
e45f978aa9a52cb4123f6071e23febb3,query,"search(
	bm25_match(_asin.title==_title,'remote control',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 370) < 10),
	_asin.brand == 'logitech',
	_asin.item_model_number == '966187-0403',
	_asin.item_weight == _item_weight, op_filter(lambda e: e['?item_weight'] <= 1),
	_asin.item_weight_units == 'ounces',
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""what is the quality of support?"",5),
        neural_extract(_answers, _review.text == _review_text,""what is the quality of support?"",2)
)
"
B00093IIRA,question,2d39ec6eb04cdc0ae351076f7e696f7e
2d39ec6eb04cdc0ae351076f7e696f7e,text,Is it remote control for logitech brand remote control model number 966187-0403 weighing maximum 1 ounces having minimum 2K reviews?
2d39ec6eb04cdc0ae351076f7e696f7e,query,"search(
	bm25_match(_asin.title==_title,'remote control',80),
	_asin.total_reviews == _total_reviews, op_filter(lambda e: e['?total_reviews'] >= 2000),
	_asin.brand == 'logitech',
	_asin.item_model_number == '966187-0403',
	_asin.item_weight == _item_weight, op_filter(lambda e: e['?item_weight'] <= 1),
	_asin.item_weight_units == 'ounces',
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""is it remote control?"",5),
        neural_extract(_answers, _review.text == _review_text,""is it remote control?"",2)
)
"
B00093IIRA,question,6ab831ed71a0bd710a43e5e159ccb792
6ab831ed71a0bd710a43e5e159ccb792,text,Where do I place the button on the measurement pattern for logitech brand remote control at around 370 dollars weighing maximum 1 ounces having minimum 2K reviews?
6ab831ed71a0bd710a43e5e159ccb792,query,"search(
	bm25_match(_asin.title==_title,'remote control',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 370) < 10),
	_asin.total_reviews == _total_reviews, op_filter(lambda e: e['?total_reviews'] >= 2000),
	_asin.brand == 'logitech',
	_asin.item_weight == _item_weight, op_filter(lambda e: e['?item_weight'] <= 1),
	_asin.item_weight_units == 'ounces',
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""where do i place the button on the measurement pattern?"",5),
        neural_extract(_answers, _review.text == _review_text,""where do i place the button on the measurement pattern?"",2)
)
"
B00093IIRA,question,e45f978aa9a52cb4123f6071e23febb3
e45f978aa9a52cb4123f6071e23febb3,text,What is the quality of support for remote control having minimum 2K reviews that is not discontinued?
e45f978aa9a52cb4123f6071e23febb3,query,"search(
	bm25_match(_asin.title==_title,'remote control',80),
	_asin.total_reviews == _total_reviews, op_filter(lambda e: e['?total_reviews'] >= 2000),
	_asin.is_discontinued_by_manufacturer == 'no',
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""what is the quality of support?"",5),
        neural_extract(_answers, _review.text == _review_text,""what is the quality of support?"",2)
)
"
B00093IIRA,question,fc05d87631d52c30cc417c92f06fec88
fc05d87631d52c30cc417c92f06fec88,text,For remote control at around 370 dollars with batteries that is not discontinued is the remote great?
fc05d87631d52c30cc417c92f06fec88,query,"search(
	bm25_match(_asin.title==_title,'remote control',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 370) < 10),
	_asin.is_discontinued_by_manufacturer == 'no',
	_asin.batteries == _batteries,
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""is the remote great?"",5),
        neural_extract(_answers, _review.text == _review_text,""is the remote great?"",2)
)
"
B00093IIRA,question,80eb43752b412f39cddc69008acf9ed2
80eb43752b412f39cddc69008acf9ed2,text,For remote control at around 370 dollars weighing maximum 1 ounces having minimum 2K reviews how did you like the function?
80eb43752b412f39cddc69008acf9ed2,query,"search(
	bm25_match(_asin.title==_title,'remote control',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 370) < 10),
	_asin.total_reviews == _total_reviews, op_filter(lambda e: e['?total_reviews'] >= 2000),
	_asin.item_weight == _item_weight, op_filter(lambda e: e['?item_weight'] <= 1),
	_asin.item_weight_units == 'ounces',
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how did you like the function?"",5),
        neural_extract(_answers, _review.text == _review_text,""how did you like the function?"",2)
)
"
B00093IIRA,question,c5161ae701fd2143480edab2368494b9
c5161ae701fd2143480edab2368494b9,text,For remote control at around 370 dollars with batteries weighing maximum 1 ounces with at least 3 stars which do you think would be the best option to buy a radio?
c5161ae701fd2143480edab2368494b9,query,"search(
	bm25_match(_asin.title==_title,'remote control',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 370) < 10),
	_asin.item_weight == _item_weight, op_filter(lambda e: e['?item_weight'] <= 1),
	_asin.item_weight_units == 'ounces',
	_asin.stars == _stars, op_filter(lambda e: e['?stars'] >= 3),
	_asin.batteries == _batteries,
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""which do you think would be the best option to buy a radio?"",5),
        neural_extract(_answers, _review.text == _review_text,""which do you think would be the best option to buy a radio?"",2)
)
"
B00093IIRA,question,c5161ae701fd2143480edab2368494b9
c5161ae701fd2143480edab2368494b9,text,For logitech brand remote control at around 370 dollars having minimum 2K reviews that is not discontinued which do you think would be the best option to buy a radio?
c5161ae701fd2143480edab2368494b9,query,"search(
	bm25_match(_asin.title==_title,'remote control',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 370) < 10),
	_asin.total_reviews == _total_reviews, op_filter(lambda e: e['?total_reviews'] >= 2000),
	_asin.is_discontinued_by_manufacturer == 'no',
	_asin.brand == 'logitech',
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""which do you think would be the best option to buy a radio?"",5),
        neural_extract(_answers, _review.text == _review_text,""which do you think would be the best option to buy a radio?"",2)
)
"
B00093IIRA,question,80eb43752b412f39cddc69008acf9ed2
80eb43752b412f39cddc69008acf9ed2,text,For remote control model number 966187-0403 at around 370 dollars with batteries that is not discontinued how did you like the function?
80eb43752b412f39cddc69008acf9ed2,query,"search(
	bm25_match(_asin.title==_title,'remote control',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 370) < 10),
	_asin.is_discontinued_by_manufacturer == 'no',
	_asin.item_model_number == '966187-0403',
	_asin.batteries == _batteries,
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how did you like the function?"",5),
        neural_extract(_answers, _review.text == _review_text,""how did you like the function?"",2)
)
"
B00093IIRA,question,fc05d87631d52c30cc417c92f06fec88
fc05d87631d52c30cc417c92f06fec88,text,Is the remote great for remote control model number 966187-0403 with at least 3 stars having minimum 2K reviews that is not discontinued?
fc05d87631d52c30cc417c92f06fec88,query,"search(
	bm25_match(_asin.title==_title,'remote control',80),
	_asin.total_reviews == _total_reviews, op_filter(lambda e: e['?total_reviews'] >= 2000),
	_asin.is_discontinued_by_manufacturer == 'no',
	_asin.item_model_number == '966187-0403',
	_asin.stars == _stars, op_filter(lambda e: e['?stars'] >= 3),
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""is the remote great?"",5),
        neural_extract(_answers, _review.text == _review_text,""is the remote great?"",2)
)
"
B0009GZSSO,question,30012bced3b4445f97c788e55b666ac8
30012bced3b4445f97c788e55b666ac8,text,What do you think about detail for canon brand camera with at least 3 stars having minimum 100 reviews?
30012bced3b4445f97c788e55b666ac8,query,"search(
	bm25_match(_asin.title==_title,'camera',80),
	_asin.total_reviews == _total_reviews, op_filter(lambda e: e['?total_reviews'] >= 100),
	_asin.brand == 'canon',
	_asin.stars == _stars, op_filter(lambda e: e['?stars'] >= 3),
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""what do you think about detail?"",5),
        neural_extract(_answers, _review.text == _review_text,""what do you think about detail?"",2)
)
"
B000A6PPOK,question,e8de565626ac1023a0afb874c8983eb5
e8de565626ac1023a0afb874c8983eb5,text,How is the keyboard for microsoft brand keyboard model number b2m-00012 with at least 4 stars that is not discontinued?
e8de565626ac1023a0afb874c8983eb5,query,"search(
	bm25_match(_asin.title==_title,'keyboard',80),
	_asin.is_discontinued_by_manufacturer == 'no',
	_asin.brand == 'microsoft',
	_asin.item_model_number == 'b2m-00012',
	_asin.stars == _stars, op_filter(lambda e: e['?stars'] >= 4),
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how is the keyboard?"",5),
        neural_extract(_answers, _review.text == _review_text,""how is the keyboard?"",2)
)
"
B000A6PPOK,question,4697304110a326c8b28a16ae55d389ec
4697304110a326c8b28a16ae55d389ec,text,How do you like the keyboard for keyboard at around 20 dollars weighing maximum 5 pounds that is not discontinued?
4697304110a326c8b28a16ae55d389ec,query,"search(
	bm25_match(_asin.title==_title,'keyboard',80),
	_asin.price == _price, op_filter(lambda e: abs(e['?price'] - 20) < 10),
	_asin.is_discontinued_by_manufacturer == 'no',
	_asin.item_weight == _item_weight, op_filter(lambda e: e['?item_weight'] <= 5),
	_asin.item_weight_units == 'pounds',
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how do you like the keyboard?"",5),
        neural_extract(_answers, _review.text == _review_text,""how do you like the keyboard?"",2)
)
"
B000A6PPOK,question,d07ff825f8e375ea92c3933491e30d8c
d07ff825f8e375ea92c3933491e30d8c,text,For keyboard model number b2m-00012 with batteries with at least 4 stars that is not discontinued how you feel ?
d07ff825f8e375ea92c3933491e30d8c,query,"search(
	bm25_match(_asin.title==_title,'keyboard',80),
	_asin.is_discontinued_by_manufacturer == 'no',
	_asin.item_model_number == 'b2m-00012',
	_asin.stars == _stars, op_filter(lambda e: e['?stars'] >= 4),
	_asin.batteries == _batteries,
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""how you feel ?"",5),
        neural_extract(_answers, _review.text == _review_text,""how you feel ?"",2)
)
"
B000A6PPOK,question,810f232b740ae62d4b040833f1fb24fd
810f232b740ae62d4b040833f1fb24fd,text,For microsoft brand keyboard with at least 4 stars that is not discontinued do you see a movie action?
810f232b740ae62d4b040833f1fb24fd,query,"search(
	bm25_match(_asin.title==_title,'keyboard',80),
	_asin.is_discontinued_by_manufacturer == 'no',
	_asin.brand == 'microsoft',
	_asin.stars == _stars, op_filter(lambda e: e['?stars'] >= 4),
        _asin.review == _review, 
        neural_match(_review.text == _review_text,""do you see a movie action?"",5),
        neural_extract(_answers, _review.text == _review_text,""do you see a movie action?"",2)
)
"
B000A6PPOK,question,4697304110a326c8b28a16ae55d389ec
